quote_type,quote_date,price_brl,variation_day,variation_month,price_usd
robusta,2018-04-10,317.18,-0.22,2.85,93.13
robusta,2018-04-11,317.94,0.24,3.10,94.09
robusta,2018-04-12,319.35,0.44,3.55,93.87
robusta,2018-04-13,319.32,-0.01,3.54,93.29
robusta,2018-04-16,320.51,0.37,3.93,93.66
robusta,2018-04-17,321.49,0.31,4.25,94.45
robusta,2018-04-18,321.51,0.01,4.25,95.18
robusta,2018-04-19,322.59,0.34,4.60,95.19
robusta,2018-04-20,323.59,0.31,4.93,94.84
robusta,2018-04-23,324.83,0.38,5.33,94.21
robusta,2018-04-24,326.37,0.47,5.83,94.08
robusta,2018-04-25,325.77,-0.18,5.64,93.43
robusta,2018-04-26,326.35,0.18,5.82,93.81
robusta,2018-04-27,327.43,0.33,6.17,94.58
robusta,2018-04-30,326.93,-0.15,6.01,93.25
robusta,2018-05-02,329.28,0.72,0.72,92.81
robusta,2018-05-03,331.88,0.79,1.51,94.12
robusta,2018-05-04,330.59,-0.39,1.12,93.86
robusta,2018-05-07,329.83,-0.23,0.89,92.81
robusta,2018-05-08,326.95,-0.87,0.01,91.56
robusta,2018-05-09,327.10,0.05,0.05,90.76
robusta,2018-05-10,326.88,-0.07,-0.02,92.18
robusta,2018-05-11,326.18,-0.21,-0.23,90.53
robusta,2018-05-14,326.38,0.06,-0.17,90.04
robusta,2018-05-15,326.97,0.18,0.01,89.29
robusta,2018-05-16,329.37,0.73,0.75,89.55
robusta,2018-05-17,331.95,0.78,1.54,89.59
robusta,2018-05-18,334.17,0.67,2.21,89.28
robusta,2018-05-21,333.09,-0.32,1.88,90.34
robusta,2018-05-22,336.60,1.05,2.96,92.47
robusta,2018-05-23,331.38,-1.55,1.36,91.36
robusta,2018-05-24,333.95,0.78,2.15,91.59
robusta,2018-05-25,331.51,-0.73,1.40,90.26
robusta,2018-05-28,333.78,0.68,2.10,89.32
robusta,2018-05-29,333.93,0.04,2.14,89.14
robusta,2018-05-30,334.76,0.25,2.40,89.51
robusta,2018-06-01,336.04,0.38,0.38,89.28
robusta,2018-06-04,333.68,-0.70,-0.32,89.22
robusta,2018-06-05,338.75,1.52,1.19,88.89
robusta,2018-06-06,337.77,-0.29,0.90,88.47
robusta,2018-06-07,342.21,1.31,2.23,87.30
robusta,2018-06-08,342.77,0.16,2.39,92.22
robusta,2018-06-11,337.83,-1.44,0.92,90.84
robusta,2018-06-12,335.42,-0.71,0.20,90.26
robusta,2018-06-13,333.50,-0.57,-0.38,89.72
robusta,2018-06-14,333.08,-0.13,-0.50,87.72
robusta,2018-06-15,335.51,0.73,0.22,90.14
robusta,2018-06-18,333.84,-0.50,-0.27,89.07
robusta,2018-06-19,333.22,-0.19,-0.46,89.02
robusta,2018-06-20,329.79,-1.03,-1.48,87.32
robusta,2018-06-21,334.49,1.43,-0.08,88.77
robusta,2018-06-22,333.68,-0.24,-0.32,88.37
robusta,2018-06-25,331.54,-0.64,-0.96,87.66
robusta,2018-06-26,332.52,0.30,-0.67,87.60
robusta,2018-06-27,334.76,0.67,0.00,86.91
robusta,2018-06-28,335.58,0.24,0.24,86.89
robusta,2018-06-29,337.22,0.49,0.73,87.02
robusta,2018-07-02,336.76,-0.14,-0.14,86.11
robusta,2018-07-03,337.97,0.36,0.22,86.82
robusta,2018-07-04,337.95,-0.01,0.22,86.39
robusta,2018-07-05,337.67,-0.08,0.13,85.86
robusta,2018-07-06,334.68,-0.89,-0.75,85.68
robusta,2018-07-09,334.26,-0.13,-0.88,86.39
robusta,2018-07-10,336.37,0.63,-0.25,88.56
robusta,2018-07-11,335.13,-0.37,-0.62,86.37
robusta,2018-07-12,336.86,0.52,-0.11,86.71
robusta,2018-07-13,335.43,-0.42,-0.53,87.08
robusta,2018-07-16,336.58,0.34,-0.19,87.18
robusta,2018-07-17,333.18,-1.01,-1.20,86.74
robusta,2018-07-18,331.60,-0.47,-1.67,86.51
robusta,2018-07-19,332.59,0.30,-1.37,86.03
robusta,2018-07-20,333.08,0.15,-1.23,88.09
robusta,2018-07-23,332.68,-0.12,-1.35,87.87
robusta,2018-07-24,331.04,-0.49,-1.83,88.42
robusta,2018-07-25,327.84,-0.97,-2.78,88.46
robusta,2018-07-26,325.35,-0.76,-3.52,86.97
robusta,2018-07-27,324.96,-0.12,-3.64,87.52
robusta,2018-07-30,321.29,-1.13,-4.72,86.18
robusta,2018-07-31,319.25,-0.63,-5.33,85.04
robusta,2018-08-01,317.59,-0.52,-0.52,84.60
robusta,2018-08-02,318.79,0.38,-0.14,84.85
robusta,2018-08-03,317.69,-0.35,-0.49,85.75
robusta,2018-08-06,318.38,0.22,-0.27,85.38
robusta,2018-08-07,317.36,-0.32,-0.59,84.34
robusta,2018-08-08,314.60,-0.87,-1.46,83.45
robusta,2018-08-09,313.84,-0.24,-1.69,82.59
robusta,2018-08-10,319.24,1.72,-0.00,82.75
robusta,2018-08-13,318.69,-0.17,-0.18,81.69
robusta,2018-08-14,320.69,0.63,0.45,82.95
robusta,2018-08-15,317.09,-1.12,-0.68,81.29
robusta,2018-08-16,317.29,0.06,-0.61,81.32
robusta,2018-08-17,315.92,-0.43,-1.04,80.61
robusta,2018-08-20,318.69,0.88,-0.18,80.52
robusta,2018-08-21,317.98,-0.22,-0.40,79.04
robusta,2018-08-22,320.05,0.65,0.25,78.87
robusta,2018-08-23,321.44,0.43,0.69,78.11
robusta,2018-08-24,320.69,-0.23,0.45,78.14
robusta,2018-08-27,322.05,0.42,0.88,78.84
robusta,2018-08-28,322.69,0.20,1.08,77.87
robusta,2018-08-29,325.02,0.72,1.81,78.93
robusta,2018-08-30,325.32,0.09,1.90,78.20
robusta,2018-08-31,321.87,-1.06,0.82,79.12
robusta,2018-09-03,319.49,-0.74,-0.74,77.00
robusta,2018-09-04,319.25,-0.08,-0.81,76.83
robusta,2018-09-05,317.29,-0.61,-1.42,76.79
robusta,2018-09-06,319.15,0.59,-0.85,77.56
robusta,2018-09-10,318.69,-0.14,-0.99,77.82
robusta,2018-09-11,320.96,0.71,-0.28,77.15
robusta,2018-09-12,321.61,0.20,-0.08,77.55
robusta,2018-09-13,322.29,0.21,0.13,76.77
robusta,2018-09-14,318.59,-1.15,-1.02,76.49
robusta,2018-09-17,319.69,0.35,-0.68,77.59
robusta,2018-09-18,321.09,0.44,-0.24,77.73
robusta,2018-09-19,319.58,-0.47,-0.71,77.47
robusta,2018-09-20,318.87,-0.22,-0.93,78.23
robusta,2018-09-21,318.15,-0.23,-1.16,78.75
robusta,2018-09-24,319.49,0.42,-0.74,78.27
robusta,2018-09-25,320.42,0.29,-0.45,78.48
robusta,2018-09-26,318.69,-0.54,-0.99,79.18
robusta,2018-09-27,316.92,-0.56,-1.54,79.49
robusta,2018-09-28,318.08,0.37,-1.18,78.67
robusta,2018-10-01,320.38,0.72,0.72,79.70
robusta,2018-10-02,321.52,0.36,1.08,81.81
robusta,2018-10-03,322.59,0.33,1.42,82.76
robusta,2018-10-04,324.95,0.73,2.16,83.51
robusta,2018-10-05,327.68,0.84,3.02,84.78
robusta,2018-10-08,327.10,-0.18,2.84,86.97
robusta,2018-10-09,329.84,0.84,3.70,88.91
robusta,2018-10-10,328.13,-0.52,3.16,87.32
robusta,2018-10-11,329.28,0.35,3.52,87.34
robusta,2018-10-15,334.84,1.69,5.27,89.62
robusta,2018-10-16,334.01,-0.25,5.01,89.79
robusta,2018-10-17,338.05,1.21,6.28,91.81
robusta,2018-10-18,341.89,1.14,7.49,92.18
robusta,2018-10-19,343.16,0.37,7.88,92.52
robusta,2018-10-22,334.94,-2.40,5.30,90.77
robusta,2018-10-23,335.17,0.07,5.37,90.64
robusta,2018-10-24,336.50,0.40,5.79,90.12
robusta,2018-10-25,338.32,0.54,6.36,91.44
robusta,2018-10-26,336.57,-0.52,5.81,92.26
robusta,2018-10-29,332.66,-1.16,4.58,89.69
robusta,2018-10-30,329.30,-1.01,3.53,89.12
robusta,2018-10-31,330.67,0.42,3.96,89.15
robusta,2018-11-01,333.08,0.73,0.73,90.31
robusta,2018-11-05,332.41,-0.20,0.53,89.38
robusta,2018-11-06,334.03,0.49,1.02,88.98
robusta,2018-11-07,335.66,0.49,1.51,89.72
robusta,2018-11-08,334.56,-0.33,1.18,89.38
robusta,2018-11-09,333.79,-0.23,0.94,89.34
robusta,2018-11-12,334.39,0.18,1.12,89.17
robusta,2018-11-13,331.86,-0.76,0.36,86.88
robusta,2018-11-14,333.12,0.38,0.74,87.94
robusta,2018-11-16,334.33,0.36,1.11,89.49
robusta,2018-11-19,331.47,-0.86,0.24,88.09
robusta,2018-11-20,331.86,0.12,0.36,88.28
robusta,2018-11-21,329.97,-0.57,-0.21,87.18
robusta,2018-11-22,330.00,0.01,-0.20,86.73
robusta,2018-11-23,328.47,-0.46,-0.67,86.08
robusta,2018-11-26,329.97,0.46,-0.21,84.52
robusta,2018-11-27,333.96,1.21,0.99,85.92
robusta,2018-11-28,331.00,-0.89,0.10,86.18
robusta,2018-11-29,329.47,-0.46,-0.36,85.51
robusta,2018-11-30,325.58,-1.18,-1.54,84.39
robusta,2018-12-03,324.29,-0.40,-0.40,84.69
robusta,2018-12-04,322.01,-0.70,-1.10,83.42
robusta,2018-12-05,319.22,-0.87,-1.95,82.51
robusta,2018-12-06,318.91,-0.10,-2.05,82.00
robusta,2018-12-07,317.60,-0.41,-2.45,81.81
robusta,2018-12-10,316.50,-0.35,-2.79,80.68
robusta,2018-12-11,312.68,-1.21,-3.96,79.85
robusta,2018-12-12,310.19,-0.80,-4.73,80.57
robusta,2018-12-13,310.10,-0.03,-4.75,79.99
robusta,2018-12-14,302.39,-2.49,-7.12,77.48
robusta,2018-12-17,302.69,0.10,-7.03,77.71
robusta,2018-12-18,299.14,-1.17,-8.12,76.68
robusta,2018-12-19,303.24,1.37,-6.86,78.28
robusta,2018-12-20,301.42,-0.60,-7.42,78.27
robusta,2018-12-21,297.26,-1.38,-8.70,76.40
robusta,2018-12-26,304.69,2.50,-6.42,77.75
robusta,2018-12-27,303.03,-0.54,-6.93,77.74
robusta,2018-12-28,304.59,0.51,-6.45,78.60
robusta,2019-01-02,299.84,-1.56,-1.56,78.59
robusta,2019-01-03,305.29,1.82,0.23,81.28
robusta,2019-01-04,304.29,-0.33,-0.10,81.93
robusta,2019-01-07,301.36,-0.96,-1.06,80.82
robusta,2019-01-08,304.80,1.14,0.07,82.16
robusta,2019-01-09,307.51,0.89,0.96,83.45
robusta,2019-01-10,305.29,-0.72,0.23,82.09
robusta,2019-01-11,305.19,-0.03,0.20,82.15
robusta,2019-01-14,304.29,-0.29,-0.10,82.33
robusta,2019-01-15,301.99,-0.76,-0.85,80.99
robusta,2019-01-16,304.07,0.69,-0.17,81.54
robusta,2019-01-17,303.39,-0.22,-0.39,81.08
robusta,2019-01-18,305.42,0.67,0.27,81.29
robusta,2019-01-21,306.78,0.45,0.72,81.59
robusta,2019-01-22,306.39,-0.13,0.59,80.69
robusta,2019-01-23,304.69,-0.55,0.03,80.88
robusta,2019-01-24,306.03,0.44,0.47,81.17
robusta,2019-01-25,306.39,0.12,0.59,81.43
robusta,2019-01-28,302.70,-1.20,-0.62,80.42
robusta,2019-01-29,300.81,-0.62,-1.24,80.78
robusta,2019-01-30,303.47,0.88,-0.37,81.51
robusta,2019-01-31,302.78,-0.23,-0.59,82.93
robusta,2019-02-01,302.70,-0.03,-0.03,82.70
robusta,2019-02-04,305.23,0.84,0.81,83.15
robusta,2019-02-05,305.15,-0.03,0.78,83.31
robusta,2019-02-06,305.79,0.21,0.99,82.62
robusta,2019-02-07,306.53,0.24,1.24,82.71
robusta,2019-02-08,307.69,0.38,1.62,82.40
robusta,2019-02-11,307.09,-0.20,1.42,81.67
robusta,2019-02-12,304.50,-0.84,0.57,82.14
robusta,2019-02-13,303.90,-0.20,0.37,80.97
robusta,2019-02-14,304.78,0.29,0.66,81.43
robusta,2019-02-15,304.97,0.06,0.72,82.34
robusta,2019-02-18,304.51,-0.15,0.57,81.55
robusta,2019-02-19,303.82,-0.23,0.34,81.96
robusta,2019-02-20,305.20,0.45,0.80,81.89
robusta,2019-02-21,304.88,-0.10,0.69,81.24
robusta,2019-02-22,304.70,-0.06,0.63,81.58
robusta,2019-02-25,305.11,0.13,0.77,81.60
robusta,2019-02-26,306.36,0.41,1.18,81.74
robusta,2019-02-27,305.42,-0.31,0.87,81.90
robusta,2019-02-28,304.60,-0.27,0.60,81.23
robusta,2019-03-01,304.25,-0.11,-0.11,80.62
robusta,2019-03-06,307.55,1.08,0.97,80.13
robusta,2019-03-07,306.69,-0.28,0.69,78.70
robusta,2019-03-08,307.19,0.16,0.85,79.42
robusta,2019-03-11,306.11,-0.35,0.50,79.70
robusta,2019-03-12,304.78,-0.43,0.06,79.97
robusta,2019-03-13,303.77,-0.33,-0.27,79.79
robusta,2019-03-14,303.61,-0.05,-0.33,78.94
robusta,2019-03-15,300.95,-0.88,-1.20,78.82
robusta,2019-03-18,299.45,-0.50,-1.69,79.03
robusta,2019-03-19,299.27,-0.06,-1.75,79.09
robusta,2019-03-20,299.16,-0.04,-1.79,79.78
robusta,2019-03-21,299.39,0.08,-1.71,78.91
robusta,2019-03-22,301.25,0.62,-1.10,77.16
robusta,2019-03-25,301.62,0.12,-0.98,78.16
robusta,2019-03-26,300.77,-0.28,-1.26,77.78
robusta,2019-03-27,302.03,0.42,-0.84,76.46
robusta,2019-03-28,304.54,0.83,-0.02,77.89
robusta,2019-03-29,302.45,-0.69,-0.71,77.25
robusta,2019-04-01,296.24,-2.05,-2.05,76.49
robusta,2019-04-02,292.51,-1.26,-3.29,75.86
robusta,2019-04-03,291.94,-0.19,-3.47,75.44
robusta,2019-04-04,290.79,-0.39,-3.86,75.49
robusta,2019-04-05,287.53,-1.12,-4.93,74.37
robusta,2019-04-08,290.48,1.03,-3.96,75.51
robusta,2019-04-09,292.21,0.60,-3.39,75.80
robusta,2019-04-10,286.60,-1.92,-5.24,75.07
robusta,2019-04-11,284.30,-0.80,-6.00,73.69
robusta,2019-04-12,288.08,1.33,-4.75,74.11
robusta,2019-04-15,289.48,0.49,-4.29,74.80
robusta,2019-04-16,290.63,0.40,-3.91,74.58
robusta,2019-04-17,287.13,-1.20,-5.07,73.02
robusta,2019-04-18,290.11,1.04,-4.08,73.82
robusta,2019-04-22,286.21,-1.34,-5.37,72.81
robusta,2019-04-23,286.38,0.06,-5.31,73.02
robusta,2019-04-24,284.99,-0.49,-5.77,71.50
robusta,2019-04-25,285.38,0.14,-5.64,72.18
robusta,2019-04-26,285.30,-0.03,-5.67,72.58
robusta,2019-04-29,285.92,0.22,-5.47,72.55
robusta,2019-04-30,284.26,-0.58,-6.01,72.53
robusta,2019-05-02,279.06,-1.83,-1.83,70.47
robusta,2019-05-03,278.36,-0.25,-2.08,70.72
robusta,2019-05-06,272.95,-1.94,-3.98,68.98
robusta,2019-05-07,266.08,-2.52,-6.40,67.04
robusta,2019-05-08,264.86,-0.46,-6.82,67.41
robusta,2019-05-09,265.50,0.24,-6.60,67.23
robusta,2019-05-10,267.50,0.75,-5.90,67.88
robusta,2019-05-13,270.31,1.05,-4.91,67.86
robusta,2019-05-14,276.12,2.15,-2.86,69.50
robusta,2019-05-15,281.05,1.79,-1.13,70.40
robusta,2019-05-16,275.82,-1.86,-2.97,68.31
robusta,2019-05-17,272.01,-1.38,-4.31,66.34
robusta,2019-05-20,277.89,2.16,-2.24,67.74
robusta,2019-05-21,281.26,1.21,-1.06,69.41
robusta,2019-05-22,282.30,0.37,-0.69,69.84
robusta,2019-05-23,284.88,0.91,0.22,70.43
robusta,2019-05-24,287.72,1.00,1.22,71.68
robusta,2019-05-27,284.71,-1.05,0.16,70.60
robusta,2019-05-28,287.88,1.11,1.27,71.67
robusta,2019-05-29,293.08,1.81,3.10,73.73
robusta,2019-05-30,299.04,2.03,5.20,75.21
robusta,2019-05-31,299.33,0.10,5.30,76.24
robusta,2019-06-03,302.02,0.90,0.90,77.52
robusta,2019-06-04,302.37,0.12,1.02,78.37
robusta,2019-06-05,286.20,-5.35,-4.39,73.38
robusta,2019-06-06,295.21,3.15,-1.38,76.10
robusta,2019-06-07,294.24,-0.33,-1.70,75.99
robusta,2019-06-10,292.46,-0.60,-2.30,75.42
robusta,2019-06-11,286.87,-1.91,-4.16,74.57
robusta,2019-06-12,287.63,0.26,-3.91,74.55
robusta,2019-06-13,285.91,-0.60,-4.48,74.15
robusta,2019-06-14,287.52,0.56,-3.95,73.86
robusta,2019-06-17,284.55,-1.03,-4.94,72.94
robusta,2019-06-18,279.70,-1.70,-6.56,72.44
robusta,2019-06-19,278.22,-0.53,-7.05,72.21
robusta,2019-06-21,286.30,2.90,-4.35,74.95
robusta,2019-06-24,286.21,-0.03,-4.38,74.85
robusta,2019-06-25,291.29,1.77,-2.69,75.64
robusta,2019-06-26,289.33,-0.67,-3.34,75.19
robusta,2019-06-27,288.90,-0.15,-3.48,75.41
robusta,2019-06-28,294.22,1.84,-1.71,76.70
robusta,2019-07-01,294.39,0.06,0.06,76.56
robusta,2019-07-02,290.51,-1.32,-1.26,75.40
robusta,2019-07-03,296.71,2.13,0.85,77.65
robusta,2019-07-04,295.06,-0.56,0.29,77.77
robusta,2019-07-05,293.38,-0.57,-0.29,76.86
robusta,2019-07-08,289.00,-1.49,-1.77,75.93
robusta,2019-07-09,287.25,-0.61,-2.37,75.88
robusta,2019-07-10,285.43,-0.63,-2.99,76.05
robusta,2019-07-11,285.10,-0.12,-3.10,76.03
robusta,2019-07-12,285.43,0.12,-2.99,76.30
robusta,2019-07-15,280.07,-1.88,-4.81,74.55
robusta,2019-07-16,280.16,0.03,-4.78,74.45
robusta,2019-07-17,283.41,1.16,-3.67,75.40
robusta,2019-07-18,283.25,-0.06,-3.73,75.96
robusta,2019-07-19,279.80,-1.22,-4.90,74.67
robusta,2019-07-22,278.07,-0.62,-5.49,74.39
robusta,2019-07-23,276.88,-0.43,-5.89,73.38
robusta,2019-07-24,277.05,0.06,-5.84,73.47
robusta,2019-07-25,277.80,0.27,-5.58,73.43
robusta,2019-07-26,273.97,-1.38,-6.88,72.71
robusta,2019-07-29,276.39,0.88,-6.06,73.14
robusta,2019-07-30,276.03,-0.13,-6.18,72.76
robusta,2019-07-31,274.71,-0.48,-6.63,72.33
robusta,2019-08-01,271.81,-1.06,-1.06,70.75
robusta,2019-08-02,274.00,0.81,-0.26,70.55
robusta,2019-08-05,273.11,-0.32,-0.58,68.95
robusta,2019-08-06,276.08,1.09,0.50,69.79
robusta,2019-08-07,278.20,0.77,1.27,69.97
robusta,2019-08-08,278.00,-0.07,1.20,70.83
robusta,2019-08-09,278.30,0.11,1.31,70.65
robusta,2019-08-12,278.36,0.02,1.33,69.97
robusta,2019-08-13,278.90,0.19,1.53,70.38
robusta,2019-08-14,281.31,0.86,2.40,69.68
robusta,2019-08-15,283.39,0.74,3.16,70.97
robusta,2019-08-16,276.44,-2.45,0.63,69.11
robusta,2019-08-19,281.23,1.73,2.37,69.17
robusta,2019-08-20,281.45,0.08,2.45,69.67
robusta,2019-08-21,283.31,0.66,3.13,70.41
robusta,2019-08-22,285.36,0.72,3.88,70.08
robusta,2019-08-23,286.61,0.44,4.33,69.62
robusta,2019-08-26,287.11,0.17,4.51,69.17
robusta,2019-08-27,287.68,0.20,4.72,69.34
robusta,2019-08-28,296.98,3.23,8.11,71.46
robusta,2019-08-29,292.08,-1.65,6.32,70.16
robusta,2019-08-30,291.58,-0.17,6.14,70.58
robusta,2019-09-02,288.89,-0.92,-0.92,69.08
robusta,2019-09-03,289.21,0.11,-0.81,69.20
robusta,2019-09-04,287.92,-0.45,-1.26,70.16
robusta,2019-09-05,283.63,-1.49,-2.73,69.16
robusta,2019-09-06,280.69,-1.04,-3.73,68.91
robusta,2019-09-09,282.63,0.69,-3.07,68.98
robusta,2019-09-10,287.01,1.55,-1.57,70.02
robusta,2019-09-11,287.17,0.06,-1.51,70.68
robusta,2019-09-12,288.53,0.47,-1.05,71.12
robusta,2019-09-13,287.81,-0.25,-1.29,70.35
robusta,2019-09-16,289.36,0.54,-0.76,70.75
robusta,2019-09-17,288.53,-0.29,-1.05,70.72
robusta,2019-09-18,288.31,-0.08,-1.12,70.13
robusta,2019-09-19,288.97,0.23,-0.90,69.51
robusta,2019-09-20,288.56,-0.14,-1.04,69.48
robusta,2019-09-23,291.08,0.87,-0.17,69.79
robusta,2019-09-24,291.60,0.18,0.01,69.88
robusta,2019-09-25,293.00,0.48,0.49,70.52
robusta,2019-09-26,292.68,-0.11,0.38,70.36
robusta,2019-09-27,295.20,0.86,1.24,71.05
robusta,2019-09-30,294.47,-0.25,0.99,70.94
robusta,2019-10-01,298.17,1.26,1.26,71.63
robusta,2019-10-02,296.89,-0.43,0.82,71.80
robusta,2019-10-03,295.71,-0.40,0.42,72.41
robusta,2019-10-04,290.92,-1.62,-1.21,71.64
robusta,2019-10-07,285.18,-1.97,-3.15,69.52
robusta,2019-10-08,288.51,1.17,-2.02,70.54
robusta,2019-10-09,287.36,-0.40,-2.41,70.19
robusta,2019-10-10,286.70,-0.23,-2.64,69.55
robusta,2019-10-11,283.81,-1.01,-3.62,69.48
robusta,2019-10-14,286.11,0.81,-2.84,69.33
robusta,2019-10-15,288.11,0.70,-2.16,69.29
robusta,2019-10-16,286.06,-0.71,-2.86,68.80
robusta,2019-10-17,286.39,0.12,-2.74,68.84
robusta,2019-10-18,287.35,0.34,-2.42,69.83
robusta,2019-10-21,287.31,-0.01,-2.43,69.48
robusta,2019-10-22,288.61,0.45,-1.99,70.86
robusta,2019-10-23,285.70,-1.01,-2.98,70.86
robusta,2019-10-24,283.43,-0.79,-3.75,70.22
robusta,2019-10-25,282.99,-0.16,-3.90,70.61
robusta,2019-10-28,285.89,1.02,-2.91,71.67
robusta,2019-10-29,288.21,0.81,-2.13,72.11
robusta,2019-10-30,286.97,-0.43,-2.55,71.94
robusta,2019-10-31,289.71,0.95,-1.62,72.21
robusta,2019-11-01,291.80,0.72,0.72,72.97
robusta,2019-11-04,290.35,-0.50,0.22,72.44
robusta,2019-11-05,294.71,1.50,1.73,73.84
robusta,2019-11-06,296.16,0.49,2.23,72.50
robusta,2019-11-07,299.10,0.99,3.24,73.17
robusta,2019-11-08,303.35,1.42,4.71,72.99
robusta,2019-11-11,304.05,0.23,4.95,73.49
robusta,2019-11-12,307.02,0.98,5.97,73.63
robusta,2019-11-13,309.70,0.87,6.90,73.97
robusta,2019-11-14,312.13,0.78,7.74,74.49
robusta,2019-11-18,301.47,-3.42,4.06,71.78
robusta,2019-11-19,302.42,0.32,4.39,72.06
robusta,2019-11-20,305.57,1.04,5.47,72.69
robusta,2019-11-21,312.02,2.11,7.70,74.36
robusta,2019-11-22,312.49,0.15,7.86,74.56
robusta,2019-11-25,314.59,0.67,8.59,74.69
robusta,2019-11-26,311.46,-0.99,7.51,73.39
robusta,2019-11-27,313.54,0.67,8.23,73.65
robusta,2019-11-28,314.46,0.29,8.54,74.62
robusta,2019-11-29,314.21,-0.08,8.46,74.19
robusta,2019-12-02,314.79,0.18,0.18,74.63
robusta,2019-12-03,314.62,-0.05,0.13,74.77
robusta,2019-12-04,310.46,-1.32,-1.19,73.83
robusta,2019-12-05,311.99,0.49,-0.71,74.53
robusta,2019-12-06,315.79,1.22,0.50,76.22
robusta,2019-12-09,315.43,-0.11,0.39,76.32
robusta,2019-12-10,321.29,1.86,2.25,77.51
robusta,2019-12-11,312.79,-2.65,-0.45,75.68
robusta,2019-12-12,316.29,1.12,0.66,77.43
robusta,2019-12-13,313.90,-0.76,-0.10,76.43
robusta,2019-12-16,316.97,0.98,0.88,78.05
robusta,2019-12-17,313.49,-1.10,-0.23,77.14
robusta,2019-12-18,313.21,-0.09,-0.32,77.01
robusta,2019-12-19,307.61,-1.79,-2.10,75.75
robusta,2019-12-20,306.89,-0.23,-2.33,74.91
robusta,2019-12-23,307.22,0.11,-2.22,75.39
robusta,2019-12-26,302.30,-1.60,-3.79,74.40
robusta,2019-12-27,305.08,0.92,-2.91,75.37
robusta,2019-12-30,303.80,-0.42,-3.31,75.65
robusta,2020-01-02,304.80,0.33,0.33,75.76
robusta,2020-01-03,303.37,-0.47,-0.14,74.85
robusta,2020-01-06,302.30,-0.35,-0.49,74.26
robusta,2020-01-07,300.58,-0.57,-1.06,74.03
robusta,2020-01-08,301.20,0.21,-0.86,74.39
robusta,2020-01-09,302.50,0.43,-0.43,74.01
robusta,2020-01-10,301.30,-0.40,-0.82,73.83
robusta,2020-01-13,293.44,-2.61,-3.41,70.93
robusta,2020-01-14,298.89,1.86,-1.62,72.39
robusta,2020-01-15,298.97,0.03,-1.59,71.57
robusta,2020-01-16,300.80,0.61,-0.99,71.72
robusta,2020-01-17,302.25,0.48,-0.51,72.64
robusta,2020-01-20,305.43,1.05,0.54,72.91
robusta,2020-01-21,305.71,0.09,0.63,72.79
robusta,2020-01-22,307.07,0.44,1.08,73.51
robusta,2020-01-23,310.49,1.11,2.20,74.55
robusta,2020-01-24,310.13,-0.12,2.08,74.09
robusta,2020-01-27,305.40,-1.53,0.53,72.63
robusta,2020-01-28,305.89,0.16,0.69,72.93
robusta,2020-01-29,299.80,-1.99,-1.32,71.01
robusta,2020-01-30,305.43,1.88,0.54,71.68
robusta,2020-01-31,309.68,1.39,1.94,72.31
robusta,2020-02-03,299.47,-3.30,-3.30,70.48
robusta,2020-02-04,304.96,1.83,-1.52,71.64
robusta,2020-02-05,303.16,-0.59,-2.11,71.43
robusta,2020-02-06,305.72,0.84,-1.28,71.48
robusta,2020-02-07,307.70,0.65,-0.64,71.24
robusta,2020-02-10,305.92,-0.58,-1.21,70.70
robusta,2020-02-11,308.46,0.83,-0.39,71.30
robusta,2020-02-12,305.92,-0.82,-1.21,70.38
robusta,2020-02-13,310.30,1.43,0.20,71.43
robusta,2020-02-14,309.25,-0.34,-0.14,71.92
robusta,2020-02-17,309.96,0.23,0.09,71.65
robusta,2020-02-18,309.80,-0.05,0.04,71.09
robusta,2020-02-19,310.02,0.07,0.11,70.96
robusta,2020-02-20,309.34,-0.22,-0.11,70.53
robusta,2020-02-21,310.57,0.40,0.29,70.75
robusta,2020-02-26,309.80,-0.25,0.04,69.79
robusta,2020-02-27,312.29,0.80,0.84,69.86
robusta,2020-02-28,312.92,0.20,1.05,69.66
robusta,2020-03-02,313.35,0.14,0.14,69.87
robusta,2020-03-03,316.46,0.99,1.13,70.17
robusta,2020-03-04,314.68,-0.56,0.56,68.74
robusta,2020-03-05,312.19,-0.79,-0.23,67.17
robusta,2020-03-06,311.13,-0.34,-0.57,67.21
robusta,2020-03-09,311.00,-0.04,-0.61,65.54
robusta,2020-03-10,314.97,1.28,0.66,67.82
robusta,2020-03-11,316.21,0.39,1.05,66.80
robusta,2020-03-12,318.04,0.58,1.64,66.01
robusta,2020-03-13,317.69,-0.11,1.52,65.48
robusta,2020-03-16,318.39,0.22,1.75,63.30
robusta,2020-03-17,321.57,1.00,2.76,64.30
robusta,2020-03-18,325.90,1.35,4.15,62.34
robusta,2020-03-19,325.69,-0.06,4.08,63.87
robusta,2020-03-20,325.19,-0.15,3.92,64.41
robusta,2020-03-23,329.72,1.39,5.37,64.16
robusta,2020-03-24,332.02,0.70,6.10,65.20
robusta,2020-03-25,329.64,-0.72,5.34,65.77
robusta,2020-03-26,328.12,-0.46,4.86,65.57
robusta,2020-03-27,323.52,-1.40,3.39,63.96
robusta,2020-03-30,324.52,0.31,3.71,62.71
robusta,2020-03-31,327.02,0.77,4.51,62.94
robusta,2020-04-01,326.32,-0.21,-0.21,62.04
robusta,2020-04-02,332.74,1.97,1.75,63.20
robusta,2020-04-03,334.26,0.46,2.21,62.89
robusta,2020-04-06,331.91,-0.70,1.50,62.60
